frequency_hz,tx_port,status,phase_10deg_wall_latency_ms,full_bearing_deg,full_bearing_valid,full_bearing_residual_phase_rms_deg,nominal_51mm_bearing_deg,nominal_51mm_valid,error,run_json,run_sha256
5858000000.0,TX1,analyzed,23.904,273.5,False,51.03370511779513,274.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5858000000-tx1-20260911T230727.216295Z/run.json,a9d3d9a42c44cc59eb40d8aca64ce484e77d2763cca960fc567003ba918bd102
5858000000.0,TX2,analyzed,11.952,322.0,False,39.45518579064836,322.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5858000000-tx2-20260911T230737.000740Z/run.json,597d65a9006222171192ea9148fb2217dbfd4648f7f2f858c78bd4fec411f216
5859000000.0,TX1,analyzed,23.904,273.0,False,52.50587026085468,273.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5859000000-tx1-20260911T230747.125036Z/run.json,8ebd52948a2cedc9b15a54c8b011ccbb74befe94527e428567ba6945dc6acf61
5859000000.0,TX2,analyzed,,238.5,False,33.737972136672745,319.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5859000000-tx2-20260911T230757.518741Z/run.json,afa58485c88dd43e0fccc8917831e0039210b19c71cc596bfc1194801868209b
5860000000.0,TX1,analyzed,382.464,273.75,False,48.97721679103892,274.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5860000000-tx1-20260911T230807.388677Z/run.json,31d1127509977afb43023c80daea53307b56d2c4cfeeea0cae8371433cf03eff
5860000000.0,TX2,analyzed,5.976,240.0,False,48.08888582381517,322.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5860000000-tx2-20260911T230817.213665Z/run.json,72c591b833a414fa605f20e7e5354f215dfce704dc366e232fa5360b0ee41beb
5861000000.0,TX1,analyzed,47.808,274.0,False,52.133350492739105,274.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5861000000-tx1-20260911T230827.854107Z/run.json,0cdaee179aaee6e68b5165ef5a0461cfbecb6daf7485bfc37cfc27b94b198622
5861000000.0,TX2,analyzed,11.952,322.5,False,41.40516268819953,322.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5861000000-tx2-20260911T230837.767900Z/run.json,9c62c424cceff8c230257eed0d8b41d1a8329d7e9042a1bfeb1eb9ad6c2bc6fa
5862000000.0,TX1,analyzed,47.808,274.0,False,51.3362471706095,274.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5862000000-tx1-20260911T230847.623432Z/run.json,4609d8e3d17c9fb5828b94d2080fece78d7f4c7dee4149e2c5c7c84680bb756a
5862000000.0,TX2,analyzed,11.952,322.75,False,40.99959317161091,322.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5862000000-tx2-20260911T230858.155309Z/run.json,6580e75775650b87d458e1a40299f5749fa1daf78008403690a41d72a008ef78
5863000000.0,TX1,analyzed,47.808,273.75,False,52.48116404300418,274.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5863000000-tx1-20260911T230908.185443Z/run.json,03dc92b83a8e31d864c864565ae08611d461e701b0fb51b907c5e11fff41a126
5863000000.0,TX2,analyzed,11.952,322.0,False,40.5746046738924,321.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5863000000-tx2-20260911T230917.971851Z/run.json,cec1ade70c8afb4942bb724d6242e750599bb45ba1a8a8a8c28fa3a25f7d0054
5864000000.0,TX1,analyzed,47.808,274.0,False,53.093300333910726,274.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5864000000-tx1-20260911T230928.371621Z/run.json,557395b004cbf28663ad1649661244131b02a6e1d55033e206dc3c6ad8d39c66
5864000000.0,TX2,analyzed,11.952,322.25,False,40.789935150575026,322.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5864000000-tx2-20260911T230938.418356Z/run.json,ffec21ee393b11444a76af4b60146f8630b76617cd3135ddc47c3dc10b70cef4
5865000000.0,TX1,analyzed,47.808,90.5,False,69.60941979081217,90.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5865000000-tx1-20260911T230948.450483Z/run.json,a1796e08aaf86be7d760be3da5bf5e8a9650bd3f840c858ac305ae6a6c575c0f
5865000000.0,TX2,analyzed,11.952,322.25,False,40.13628396025676,322.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5865000000-tx2-20260911T230959.045924Z/run.json,c03e68f1ef757358b1084cb31078d9e20ed2d1e3a7220938e5b8faa3d0390bc8
5866000000.0,TX1,analyzed,47.808,90.25,False,69.44068633658708,89.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5866000000-tx1-20260911T231017.599228Z/run.json,51428a8489def6090f01580b12cfe55ad4f4abc0c4bbc45641be5b3ecfb62cde
5866000000.0,TX2,analyzed,11.952,322.25,False,42.52942885493231,322.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5866000000-tx2-20260911T231027.724103Z/run.json,788290088e9aec1d478dc882231fa2ab591c143d4287dbd40d78d6e0df0b009e
5867000000.0,TX1,analyzed,47.808,91.0,False,71.5975776554922,90.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5867000000-tx1-20260911T231038.349451Z/run.json,18d2510ed669bf5f0ce9fb18923f985ee25c3681212af615f8c1c333f13f3113
5867000000.0,TX2,analyzed,11.952,321.75,False,43.055889597528335,321.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5867000000-tx2-20260911T231048.594925Z/run.json,35bf3c0d936ab295153485aedb51e305ca2ce4582d80a499e1f515bf5acc0524
5868000000.0,TX1,analyzed,47.808,92.0,False,69.82895433745688,91.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5868000000-tx1-20260911T231059.727345Z/run.json,e444ade90bd0d622fcd23539803a7ac044fc6e7e8a49aad171903d5bad3a7cd1
5868000000.0,TX2,analyzed,11.952,322.25,False,42.13764309682563,322.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5868000000-tx2-20260911T231110.127093Z/run.json,ac81ed834289154cc4c3d37764aa1f240a30676ae6b2277d0dff2256515ce50d
5869000000.0,TX1,analyzed,47.808,92.75,False,72.01165207946161,92.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5869000000-tx1-20260911T231120.479036Z/run.json,ef17fec9e2a827240cbc14b0987998a056998daf22907da66e9616667e5954e9
5869000000.0,TX2,analyzed,11.952,322.5,False,43.13963444372487,322.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5869000000-tx2-20260911T231132.079289Z/run.json,45a42ea41f42708c362176944446fe3cebf25cd99b31c2d3868fac394d7206a1
5870000000.0,TX1,analyzed,47.808,92.25,False,72.19173148374058,91.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5870000000-tx1-20260911T231141.789041Z/run.json,248560c8305492f8c1114f362fbab3ee29ac399061b872c09a43de7a97d29e8b
5870000000.0,TX2,analyzed,11.952,322.5,False,44.479957719935314,322.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5870000000-tx2-20260911T231151.523708Z/run.json,b06dcb3f842f9cd32c51b6b380f4e63042f238a1ba52261254ce7eeb875169c6
5871000000.0,TX1,analyzed,47.808,92.75,False,74.43903083492452,92.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5871000000-tx1-20260911T231201.215228Z/run.json,ac423cd66cb2eb345cf43d99af12591951f41dc78376771c985291efa98b3514
5871000000.0,TX2,analyzed,11.952,322.25,False,44.71123032342852,322.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5871000000-tx2-20260911T231210.981081Z/run.json,0d99473b6133a78d6972007c11bec7b387f544881ceb8c380b198e0691c70e84
5872000000.0,TX1,analyzed,382.464,93.25,False,70.8188997129151,92.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5872000000-tx1-20260911T231220.711439Z/run.json,65a23b1722217ec9935629f4266c35aa3cab03b497b50fac21eebf5c8c4330bd
5872000000.0,TX2,analyzed,11.952,322.0,False,44.13838802447636,322.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5872000000-tx2-20260911T231230.943605Z/run.json,1e19ca33bf91b717e2d1c451f31b58b0309cd1d79af7c51c6ad63fe0a05c9efd
5873000000.0,TX1,analyzed,47.808,93.75,False,75.78187731481664,93.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5873000000-tx1-20260911T231240.602474Z/run.json,79663b37a406be4f816266c10558fe652b01db849b3df742ab26a6bcfa1d9e4c
5873000000.0,TX2,analyzed,11.952,322.0,False,44.1246617409994,321.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5873000000-tx2-20260911T231250.966727Z/run.json,fb5898146c83e2980e08a692f742291a47c875df0e6db1f2bed3715fcf05a341
5874000000.0,TX1,analyzed,95.616,93.75,False,73.69815275911772,93.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5874000000-tx1-20260911T231300.622050Z/run.json,1339208581e4e9cdbedfa4edd704e91cd0be2443a176a1a8627e0e1411d7f753
5874000000.0,TX2,analyzed,47.808,158.5,False,64.44362550802734,158.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5874000000-tx2-20260911T231310.608091Z/run.json,83e7d7ae6bf3a72808c1effaa48fb38e817bb14868fe63331aba012848d35c49
