block,run_json,configuration,dwell_us,round,control,any_window_pass,first_phase_pass_ms,error,common_rotation_deg,gain_error_db,maximum_observable_gain_error_db,maximum_observable_phase_bias_deg,passed,raw_phase_bias_deg,relative_phase_bias_deg,weighted_phase_bias_deg,frequency_hz
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r2-B-25us-20260911T031220.578912Z/run.json,B,25,2,False,False,,,-14.109619754644775,"[-9.131077799149198, 2.0581349716899937, -1.2330238847632309, -8.562921635546171, -0.6180421082957952, -3.5852209949567424]",9.131077799149198,58.3938668259879,False,"[-6.622878725599524, -71.73490541312177, 44.284247071343124, -31.947418320798498, 24.97113004081069, -32.02153258320967]","[7.486741029045252, -57.62528565847699, 58.3938668259879, -17.837798566153722, 39.08074979545547, -17.91191282856489]",21.514841194539944,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r2-B-100us-20260911T031236.638569Z/run.json,B,100,2,False,False,,,27.049826785315773,"[-16.341289978358667, -12.152568265850727, 13.669105231747135, -7.288899210755209, -5.217110053473981, 2.9309672712512085]",16.341289978358667,95.11142982891985,False,"[46.15370911090174, -68.06160304360408, -1.5534638739173265, 2.570136717945661, -4.602005592037983, 8.381934129572821]","[19.103882325585964, -95.11142982891985, -28.6032906592331, -24.47969006737011, -31.651832377353756, -18.667892655742953]",31.455610741176784,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r2-B-200us-20260911T031251.824595Z/run.json,B,200,2,False,False,,,6.896447696717078,"[-21.432150991200544, 8.886708058231253, 4.735046200856844, -10.337568843156212, 4.597186892618705, -1.2349690566043938]",21.432150991200544,85.55221597614495,False,"[28.664612775334167, -78.65576827942787, 82.22258416034995, -59.99681867749241, 48.5275039140079, -36.223345391892984]","[21.76816507861709, -85.55221597614495, 75.32613646363288, -66.89326637420949, 41.63105621729082, -43.11979308861006]",43.620890136787,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r2-A-200us-control-20260911T031301.478798Z/run.json,A,200,2,True,False,,,-0.9579843817492193,"[-20.05927873682447, 9.045866691582148, 5.04660077922761, -10.120105411910632, 4.3103397859888695, -1.0416940251435445]",20.05927873682447,81.65474441625864,False,"[18.039663781728684, -82.61272879800785, 77.41993247029504, -59.30263299425716, 46.50265141116319, -33.05745234190856]","[18.9976481634779, -81.65474441625864, 78.37791685204425, -58.344648612507946, 47.46063579291241, -32.099467960159345]",39.68767780290468,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r2-A-1000us-control-20260911T031315.984771Z/run.json,A,1000,2,True,False,12.547958440907756,,-2.0761816635464396,"[-0.16428651039400707, -0.19273703990919094, 1.0582496682161584, -0.1805785915901992, 0.044170092879417595, -0.06306657316174213]",1.0582496682161584,9.069048965941015,False,"[-3.506534788907721, -0.866614791931193, 6.9928673023945755, -1.488741014048003, 1.807561297659122, 2.989315583461855]","[-1.4303531253612818, 1.2095668716152466, 9.069048965941015, 0.5874406494984363, 3.8837429612055616, 5.065497247008295]",2.2690419860785513,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r3-A-200us-control-20260911T031330.420743Z/run.json,A,200,3,True,False,,,6.674005322319542,"[-20.198125768890804, 8.668329840750843, 5.260378780237539, -10.418641102855304, 3.67729563335341, -0.9112278371898226]",20.198125768890804,89.41952250100644,False,"[27.995894338484476, -82.7455171786869, 66.66612872946037, -56.846318095492336, 46.42455357827507, -32.913225348899886]","[21.32188901616494, -89.41952250100644, 59.99212340714082, -63.52032341781189, 39.75054825595553, -39.58723067121942]",42.30703480631132,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r3-B-200us-20260911T031339.511415Z/run.json,B,200,3,False,False,400.45128110931495,,12.980777291517269,"[-23.187031408951864, 9.271373244896575, 4.9357512367064995, -10.396925081287574, 4.827217386165965, -0.8788706255976876]",23.187031408951864,92.02461648345745,False,"[36.94347787810412, -79.04383919194018, 83.00086707948492, -65.31965790902201, 49.259391373769596, -37.09981583103655]","[23.962700586586852, -92.02461648345745, 70.02008978796765, -78.30043520053928, 36.278614082252325, -50.08059312255383]",48.53833579162859,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r3-B-1000us-20260911T031354.987073Z/run.json,B,1000,3,False,False,12.549185487430968,,-1.0915823134823577,"[-0.23074038883995548, -0.9785949314704601, 0.891837419279362, -0.314520779743303, -0.09425491756658626, -0.2809461445808674]",0.9785949314704601,10.427270039905824,False,"[-3.1016922226071064, 5.755696002798659, 9.335687726423465, 0.5764731040860227, 1.1884461362262042, 1.9675844643418292]","[-2.0101099091247487, 6.847278316281016, 10.427270039905824, 1.6680554175683804, 2.280028449708562, 3.0591667778241867]",2.902276567260877,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r3-B-50us-20260911T031410.152053Z/run.json,B,50,3,False,False,200.17729659897688,,-5.304506110859189,"[-2.0048518198250767, -2.4269555529551488, -0.19050099557039724, -2.4218704869645418, -0.7144294197203016, -1.3401621835852815]",2.4269555529551488,14.287154765990287,False,"[-5.609794367428814, -13.924372470490606, 8.982648655131097, -5.376416057688105, 1.7156368276997047, -3.7465338980397833]","[-0.3052882565696241, -8.619866359631416, 14.287154765990287, -0.07190994682891501, 7.0201429385588945, 1.5579722128194065]",3.2897526489274376,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r3-A-1000us-control-20260911T031425.281402Z/run.json,A,1000,3,True,False,12.550026504259217,,-2.260197750778851,"[-0.04878901311957032, -0.2643974073443567, 1.4160962308378613, -0.03898216786096493, -0.14931756516132386, 0.11108449932881827]",1.4160962308378613,10.498544043737596,False,"[-3.403944315927887, -0.8879023146856702, 8.238346292958743, -2.404809630230459, 0.4779558986038394, 2.8499641319139983]","[-1.1437465651490364, 1.3722954360931803, 10.498544043737596, -0.14461187945160883, 2.73815364938269, 5.110161882692848]",2.158414762949104,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r3-B-25us-20260911T031439.481149Z/run.json,B,25,3,False,False,,,-11.384900060661579,"[-4.423714122203506, -1.8487110325479226, -1.7746856185575592, -4.725771098567412, -1.477291031245581, -2.944781018446487]",4.725771098567412,34.870761214139655,False,"[-9.101776502269361, -46.255661274801234, 17.39278263692797, -13.558072154716612, 4.995440531496608, -16.78560861782529]","[2.283123558392219, -34.870761214139655, 28.777682697589547, -2.1731720940550328, 16.380340592158188, -5.40070855716371]",10.463583475856437,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r3-B-100us-20260911T031454.986233Z/run.json,B,100,3,False,False,20.613121546454327,,-3.9727935067005227,"[-1.1864643604796334, -1.57193665152179, 0.4262373819743509, -1.4106676345076472, -1.0160487934463165, -1.0154659842547848]",1.57193665152179,11.052339263853487,False,"[-5.235376820115251, -4.954864868841504, 7.079545757152964, -2.8134609497709375, 1.6036861103777356, -2.2273140695200833]","[-1.262583313414727, -0.982071362140981, 11.052339263853487, 1.1593325569295856, 5.576479617078258, 1.7454794371804396]",2.2764329873426448,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r1-A-1000us-control-20260911T032020.993161Z/run.json,A,1000,1,True,True,12.551476584356346,,-0.741168147273964,"[0.05553007837941852, -0.25484588753810167, -0.3251134763375728, -0.23272270989102523, -0.08362120343650845, -0.006655934978264317]",0.3251134763375728,1.696360422903504,True,"[-1.3448410792263836, 0.16718348091217658, -0.7177773211632491, 0.1042930172405813, -0.2807408868265181, 0.9551922756295398]","[-0.6036729319524197, 0.9083516281861405, 0.023390826110714934, 0.8454611645145453, 0.46042726044744586, 1.696360422903504]",0.7796525877835447,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r1-D-100us-20260911T032035.259703Z/run.json,D,100,1,False,True,20.619445246710228,,-2.666742986452595,"[0.14799347033800464, -0.3115658652547033, 0.18194572833926917, -0.11042776995362129, 0.16496538441922742, 0.05725407953956763]",0.3115658652547033,2.928666412973598,True,"[-3.363976254943985, -1.471809851161198, 0.26192342652100303, -1.5126179852393342, -1.807392500838705, -2.708333366219625]","[-0.6972332684913901, 1.194933135291397, 2.928666412973598, 1.154125001213261, 0.85935048561389, -0.04159037976702992]",0.9385378073004436,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r1-D-50us-20260911T032051.280707Z/run.json,D,50,1,False,False,,,9.43293371079746,"[-15.506203371101934, -11.37094866915888, -10.965431981244613, -1.3239056690461797, -0.07459620661206316, -5.835001528944257]",15.506203371101934,81.08386117071893,False,"[40.03194350258274, -52.91124018509709, 6.897856788810298, -71.65092745992149, 0.1460138212358616, -31.846065866752685]","[30.599009791785278, -62.34417389589456, -2.5350769219871614, -81.08386117071893, -9.286919889561597, -41.278999577550145]",47.09077716180236,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r1-D-1000us-20260911T032106.542437Z/run.json,D,1000,1,False,True,12.55206871765174,,-0.9886391611944646,"[0.049610203249047996, -0.29076722099497904, -0.0763984858471363, -0.022180508379183526, -0.07837430628059378, -0.2020277433842632]",0.29076722099497904,1.6190052950318095,True,"[-1.8179014109909601, -0.22596904684078042, 0.4492327345222221, 0.35851098284945226, -0.23451902143083977, 0.6303661338373449]","[-0.8292622497964955, 0.7626701143536839, 1.4378718957166867, 1.3471501440439169, 0.7541201397636248, 1.6190052950318095]",1.0269361879915349,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r1-A-200us-control-20260911T032121.981310Z/run.json,A,200,1,True,False,400.4322944097606,,10.014505284829871,"[-23.451726340205354, 9.545719329028136, 3.773753783480938, -9.945822750963453, 4.973483768368322, -0.6897250064130325]",23.451726340205354,97.95801987555511,False,"[34.10638270632276, -87.94351459072524, 76.05936150240179, -60.99786906228075, 46.76115517517984, -39.47417861477393]","[24.091877421492892, -97.95801987555511, 66.04485621757192, -71.01237434711062, 36.746649890349964, -49.4886838996038]",47.684783830926555,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r1-D-200us-20260911T032130.958306Z/run.json,D,200,1,False,False,,,10.086561555175471,"[-23.166266571347762, 9.791613794902098, 3.9174937183946583, -9.612901842041259, 5.166622277741803, -0.7543983640307375]",23.166266571347762,97.55471206487738,False,"[34.277861218978764, -87.46815050970191, 77.22048425016564, -62.10536713808258, 47.25837949849822, -39.54285301712462]","[24.191299663803292, -97.55471206487738, 67.13392269499018, -72.19192869325805, 37.17181794332276, -49.629414572300085]",48.07622479714796,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r1-D-25us-20260911T032146.751898Z/run.json,D,25,1,False,False,,,5.478584938343014,"[-21.73891480198511, -16.97605481354998, 1.6175368815469642, -11.374255411615696, -4.09911232382424, -0.6616293509362767]",21.73891480198511,66.43991449709641,False,"[33.59056381086448, -60.96132955875341, -5.7317139325871045, -47.24600472818715, -14.550184550574054, -35.8416442131266]","[28.111978872521465, -66.43991449709641, -11.210298870930117, -52.72458966653017, -20.028769488917067, -41.32022915146961]",37.830476673491596,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r2-D-50us-20260911T032202.770002Z/run.json,D,50,2,False,False,,,4.7147164819138645,"[-26.285248000339287, -11.169464905173715, 11.50896312706466, -8.621854689901756, -6.08767513005472, 1.8304038275184997]",26.285248000339287,83.67527682834225,False,"[13.940246798001715, -78.96056034642838, -9.963703860331291, 1.5437358192370831, -10.520006035332981, 2.45616349507398]","[9.22553031608785, -83.67527682834225, -14.678420342245154, -3.170980662676782, -15.234722517246848, -2.2585529868398844]",22.451068341549817,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r2-D-1000us-20260911T032218.122131Z/run.json,D,1000,2,False,True,12.551535216914305,,-1.0167599186723848,"[-0.05175366054889634, -0.08579436979712546, -0.11859264170962674, -0.2303747818067738, -0.11653745901871351, -0.30587917373085144]",0.30587917373085144,3.9264982398683315,True,"[-1.7797313306051454, -0.008482485522032655, 2.909738321195946, -0.42612432691096486, 0.5138888317653095, 0.5190344145564033]","[-0.7629714119327606, 1.0082774331503521, 3.9264982398683315, 0.5906355917614199, 1.5306487504376942, 1.535794333228788]",1.0569477440524375,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r2-D-25us-20260911T032233.814651Z/run.json,D,25,2,False,False,,,-7.035793924383498,"[-4.090010335361142, -3.7696778852139348, 1.0075149299475887, -3.9239827538325605, -2.668508138937693, -2.35218745846061]",4.090010335361142,23.005807458146897,False,"[-4.0967096557421225, -30.0416013825304, -5.968176717995898, -9.451359241952396, -2.0905776076272375, -9.966567769389288]","[2.9390842686413765, -23.005807458146897, 1.0676172063876, -2.4155653175688983, 4.94521631675626, -2.93077384500579]",6.40260984684087,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r2-D-100us-20260911T032249.366925Z/run.json,D,100,2,False,False,400.7103414232663,,32.69173896672706,"[-16.407603812045274, -7.718812501590888, 12.59347977587376, -6.926937314345305, -4.089540275904934, 3.1011038862562197]",16.407603812045274,115.81980605743178,False,"[54.14906370478171, -83.12806709070472, -8.832912050831126, 8.15048231684319, -4.708328532439055, 4.358670528431505]","[21.45732473805465, -115.81980605743178, -41.52465101755819, -24.541256649883874, -37.40006749916612, -28.333068438295562]",37.329974625319075,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r2-D-200us-20260911T032305.353958Z/run.json,D,200,2,False,False,,,4.892056053526383,"[-21.16421122061513, 9.934715838751647, 4.197769256337811, -9.654273535472417, 5.458321275315181, -0.4934168463578426]",21.16421122061513,96.29748683719825,False,"[28.199296145042993, -91.40543078367186, 68.87098877903202, -62.023352064316995, 42.731501938916956, -41.801665337932654]","[23.307240091516608, -96.29748683719825, 63.97893272550563, -66.91540811784337, 37.83944588539057, -46.69372139145903]",45.83322144522005,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r2-A-200us-control-20260911T032315.664520Z/run.json,A,200,2,True,False,,,4.882623560408859,"[-17.86375331378713, 8.302197373751868, 2.516461587023619, -9.501174797228574, 3.965853026071398, -1.245649310822129]",17.86375331378713,92.31977338937472,False,"[24.862049023279724, -87.43714982896586, 62.68282814879542, -47.79426904888895, 44.72696612244077, -32.89081133482142]","[19.979425462870864, -92.31977338937472, 57.800204588386556, -52.67689260929781, 39.84434256203191, -37.77343489523028]",39.66706099534923,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r2-A-1000us-control-20260911T032330.309574Z/run.json,A,1000,2,True,True,12.550397393593089,,-0.8730556360130233,"[-0.021407837719714988, -0.21958473529618, 0.04642807715987045, -0.047093010954119635, -0.08528871833203826, -0.026521861041368278]",0.21958473529618,2.4881872051282072,True,"[-1.7878122583892169, -0.05155954844436392, 1.6072551128254542, 0.11140110845653248, 1.6151315691151837, 0.7143430512539368]","[-0.9147566223761936, 0.8214960875686593, 2.480310748838478, 0.9844567444695557, 2.4881872051282072, 1.58739868726696]",1.176672694641423,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r3-A-200us-control-20260911T032344.887969Z/run.json,A,200,3,True,False,,,9.37621151393966,"[-23.603297160824418, 9.554381281456536, 3.6097162314999793, -9.368821405462878, 5.137411188420824, -0.8695958679796632]",23.603297160824418,96.83709822158511,False,"[32.44485039526621, -87.46088670764544, 75.95010242845721, -55.447182189855454, 46.3680717277672, -37.99457572213892]","[23.068638881326553, -96.83709822158511, 66.57389091451755, -64.8233937037951, 36.99186021382754, -47.370787236078584]",45.323350279442316,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r3-D-200us-20260911T032353.880095Z/run.json,D,200,3,False,False,,,2.7550736748446933,"[-21.158965992017777, 9.541617675870004, 3.8635472334269694, -9.005193861557062, 5.110426324158616, -0.9188502510270096]",21.158965992017777,90.39266360798605,False,"[23.83439888565852, -87.63758993314136, 77.31734699928907, -56.489743076222275, 45.84816756255786, -38.51055822629305]","[21.079325210813828, -90.39266360798605, 74.56227332444438, -59.24481675106697, 43.09309388771317, -41.265631901137745]",42.524567677517034,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r3-D-1000us-20260911T032409.212470Z/run.json,D,1000,3,False,True,12.550427496337608,,-1.1563863582655052,"[-0.1298854486393218, -0.1650777728283394, 0.4520861915489868, -0.018857336537264405, -0.07545215417275827, -0.055338880432324454]",0.4520861915489868,8.35266910371845,True,"[-2.2157748443565066, -0.2848915864494618, 7.196282745452944, -0.4536281581954163, 1.5450837460831328, 0.31936050900344837]","[-1.0593884860910012, 0.8714947718160434, 8.35266910371845, 0.7027582000700889, 2.701470104348638, 1.4757468672689538]",1.7224745707963593,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r3-D-50us-20260911T032424.095676Z/run.json,D,50,3,False,False,50.20479946782287,,-3.563646754645486,"[-1.2106189914790886, -1.7473415951622724, 0.12419402221780325, -1.2274547254529566, -1.2625976719124035, -1.2836083127656015]",1.7473415951622724,3.8689095987003053,False,"[-4.1727539526672555, -0.7230805729021132, 0.3052628440548189, -4.03373252266069, -1.7575392921644128, -2.1629736367051926]","[-0.6091071980217694, 2.840566181743373, 3.8689095987003053, -0.4700857680152043, 1.8061074624810733, 1.4006731179402938]",1.190695425777883,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r3-A-1000us-control-20260911T032439.468686Z/run.json,A,1000,3,True,True,12.552079261978601,,-0.8202617233042152,"[0.09156512411052545, -0.19090939334882595, 0.5107365776225368, -0.006963270307436473, 0.09837094211993036, 0.13024612333579255]",0.5107365776225368,5.550006335000634,True,"[-2.1208868247309116, 1.1256801857490164, 4.72974461169642, 0.5432240133389316, 0.22204976010180277, 2.2563109806205848]","[-1.3006251014266965, 1.9459419090532317, 5.550006335000634, 1.3634857366431468, 1.042311483406018, 3.0765727039248]",1.7295310210089763,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r3-D-25us-20260911T032454.125436Z/run.json,D,25,3,False,False,,,-7.437585249194268,"[-6.216702312385278, -5.355282075446516, -3.5875560713918846, -6.036767472424094, -3.383702781057191, -5.121166623983623]",6.216702312385278,25.38480999554396,False,"[-5.874586921576819, -32.82239524473823, 10.393875876612746, -8.003709862885527, 1.179976039958069, -10.307995240129374]","[1.5629983276174497, -25.38480999554396, 17.831461125807017, -0.566124613691258, 8.617561289152338, -2.8704099909351055]",7.306030615242461,5811000000
block-20260911T031816349144Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r3-D-100us-20260911T032511.841264Z/run.json,D,100,3,False,True,20.619322082832415,,-3.134710879374834,"[-0.4477063762625049, -0.6083866026928095, 0.448591396788054, -0.3886287499102494, -0.4803406608110635, -0.3164541333434259]",0.6083866026928095,9.057000271062225,True,"[-4.327166747354875, -2.285442429313685, 5.922289391687391, -1.8811847393655248, -1.260870163080806, -1.629349705172375]","[-1.1924558679800417, 0.8492684500611494, 9.057000271062225, 1.2535261400093094, 1.8738407162940283, 1.5053611742024589]",1.8524396867128239,5811000000
